record_id,Tarih,?? Emri No,?? Merkezi No,??merkezi Ad?,?? ?stasyon Ad?,Stok Ad?,Vardiya,A (Kullan?l?rl?k),P (Performans),Q (Kalite),OEE,Çal??ma Süresi,Duru? Süresi,Planl? Duru? Süresi,Plans?z Duru? Süresi,Üretilen Miktar,Hatal? Üretilen Miktar
1850,11/22/2025,3029312432,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,1,99.33,100.43,100,99.76,47.02,0.32,0,0.32,67,0
1851,11/22/2025,3024571474,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,1,100,0,0,0,0.12,0,0,0,0,0
1852,11/22/2025,3024570306,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,0,0,0,0,0.2,0.2,0,0.2,0,0
1853,11/22/2025,3026408453,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,83.07,106.38,100,88.37,25.8,4.37,0,4.37,18,0
1854,11/22/2025,3026466750,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,1,100,101.64,100,101.64,115.7,0,0,0,168,0
1855,11/22/2025,3029151093,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,100,97.59,100,97.59,10.38,0,0,0,8,0
1856,11/22/2025,3025356284,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,77.44,97.21,100,75.28,65.62,14.8,0,14.8,39,0
1857,11/22/2025,3024282957,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,95.45,100.52,100,95.95,104.3,4.75,0,4.75,79,0
1858,11/22/2025,3024626476,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,3,90.12,85.96,100,77.47,63.25,6.25,0,6.25,42,0
1859,11/22/2025,3021296430,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,3,87.88,88.05,100,77.38,47.63,10.53,5.42,5.12,28,0
1860,11/22/2025,3026595630,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,3,100,91.4,100,91.4,85.23,20.13,20.13,0,51,0
1861,11/22/2025,3021972191,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,3,18.78,91.7,100,17.22,82.58,71.13,21.62,49.52,9,0
1862,11/22/2025,3029628149,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,3,100,88.72,100,88.72,117.03,0,0,0,89,0
1863,11/22/2025,3029115171,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,64.96,91.85,100,59.67,125.25,43.88,0,43.88,59,0
1864,11/23/2025,3029818005,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,0,0,0,0,480,480,480,0,0,0
1865,11/23/2025,3025765577,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,3,0,0,0,0,480,480,480,0,0,0
1866,11/23/2025,3027630958,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,2,0,0,0,0,480,480,480,0,0,0
1867,11/23/2025,3024886134,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,0,0,0,0,480,480,480,0,0,0
1868,11/23/2025,3022644340,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,3,0,0,0,0,480,480,480,0,0,0
1869,11/23/2025,3026321974,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,2,0,0,0,0,480,480,480,0,0,0
1870,11/23/2025,3026806668,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,0,0,0,0,480,480,480,0,0,0
1871,11/23/2025,3023021835,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,0,0,0,0,480,480,480,0,0,0
1872,11/23/2025,3021056640,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 LLS,3,0,0,0,0,480,480,480,0,0,0
1873,11/23/2025,3029866559,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 LLS,2,0,0,0,0,480,480,480,0,0,0
1874,11/23/2025,3023593149,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 LLS,1,0,0,0,0,480,480,480,0,0,0
1875,11/23/2025,3029117550,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,3,0,0,0,0,480,480,480,0,0,0
1876,11/23/2025,3029388060,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,0,0,0,0,480,480,480,0,0,0
1877,11/23/2025,3021114464,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,0,0,0,0,480,480,480,0,0,0
1878,11/23/2025,3023560589,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,0,0,0,0,480,480,480,0,0,0
1879,11/24/2025,3026523469,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,100,104.32,100,104.32,73.77,0,0,0,57,0
1880,11/24/2025,3023288122,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,96.02,93.99,100,90.25,107.52,4.28,0,4.28,164,0
1881,11/24/2025,3027472808,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,100,0,0,0,5.47,5.43,5.43,0,0,0
1882,11/24/2025,3022469160,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,88.21,94.39,100,83.26,116.9,13.78,0,13.78,80,0
1883,11/24/2025,3024827826,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,83.75,90.86,100,76.1,121.52,19.75,0,19.75,76,0
1884,11/24/2025,3028239880,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,90.78,94.03,100,85.36,114.53,12.32,1.93,10.38,79,0
1885,11/24/2025,3024387724,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,0,0,0,0,3,3,3,0,0,0
1886,11/24/2025,3026969273,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,100,0,0,0,0.18,0,0,0,0,0
1887,11/24/2025,3024241362,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,92.98,86.55,100,80.47,479.82,387.03,380.03,7,66,0
1888,11/24/2025,3026041624,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,100,95.03,100,95.03,43.58,0,0,0,70,0
1889,11/24/2025,3024960858,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,95.96,93.22,100,89.45,122.42,4.95,0,4.95,90,0
1890,11/24/2025,3028098351,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,93.52,92.03,100,86.07,121.58,7.88,0,7.88,86,0
1891,11/24/2025,3023394315,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,92.49,93.64,100,86.61,86.08,6.47,0,6.47,126,0
1892,11/24/2025,3021820407,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,100,102.05,100,102.05,22.28,6.05,6.05,0,28,0
1893,11/24/2025,3027615540,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,100,95.55,100,95.55,71.83,0,0,0,116,0
1894,11/24/2025,3022395415,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,100,95.47,100,95.47,123.95,0,0,0,200,0
1895,11/24/2025,3028824825,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,91.95,95.1,100,87.44,123.83,9.97,0,9.97,89,0
1896,11/24/2025,3023130451,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,1,0.23,0,0,0,50.3,50.22,14.62,35.6,0,0
1897,11/24/2025,3025011217,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,0,0,0,0,0,0,0,0,0,1
1898,11/24/2025,3025016451,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,0,0,0,0,0,0,0,0,0,2
1899,11/24/2025,3025682105,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,100,81.41,100,81.41,3.32,0,0,0,2,0
1900,11/24/2025,3028472076,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,95.3,99.83,100,95.14,105,4.93,0,4.93,74,0
1901,11/24/2025,3021541905,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,0,0,0,0,59.02,59.02,59.02,0,0,0
1902,11/24/2025,3029646078,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,90.47,103.42,100,93.56,63.48,6.05,0,6.05,44,0
1903,11/24/2025,3025734722,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,74.58,103.73,100,77.36,80.27,20.4,0,20.4,46,0
1904,11/24/2025,3021863404,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,0.05,0,0,0,34.97,34.95,0,34.95,0,0
1905,11/24/2025,3027630131,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,J74 LOWER UNPAINTED ICE,3,100,99.52,100,99.52,42.05,0,0,0,31,0
1906,11/24/2025,3024349482,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 REINFORCEMENT Non-Camera,2,95.5,103.73,100,99.06,10.75,0.48,0,0.48,18,0
1907,11/24/2025,3029397377,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,0,0,0,0,136.23,136.23,136.23,0,0,0
1908,11/24/2025,3021708674,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,100,79.25,100,79.25,3.53,0,0,0,2,0
1909,11/24/2025,3027378714,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,100,94.4,100,94.4,3.87,0,0,0,3,0
1910,11/24/2025,3029822264,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,2,74.78,101.87,100,76.18,118.03,29.77,0,29.77,130,0
1911,11/24/2025,3021861807,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,2,0,0,0,0,0.2,0.2,0,0.2,121,135
1912,11/24/2025,3027842105,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,2,96.77,138.33,100,133.86,1.03,0.03,0,0.03,2,0
1913,11/24/2025,3024075577,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,0,0,0,0,0,0,0,0,0,2
1914,11/24/2025,3024824354,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,100,128.68,100,128.68,2.15,0,0,0,4,0
1915,11/24/2025,3027602749,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,100,100.22,100,100.22,147,72.47,72.47,0,108,0
1916,11/24/2025,3026307258,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,100,100.56,100,100.56,99.05,0,0,0,144,0
1917,11/24/2025,3024688253,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,100,100.77,100,100.77,96.5,36.1,36.1,0,88,0
1918,11/24/2025,3023928018,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,100,95.87,100,95.87,75.45,27.83,27.83,0,66,0
1919,11/24/2025,3022523580,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,1,100,193.02,100,193.02,59.85,59.13,59.13,0,2,0
1920,11/24/2025,3023481631,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,102.48,100,102.48,118.07,0,0,0,242,0
1921,11/24/2025,3024098993,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,95.42,103.66,100,98.91,117.27,5.37,0,5.37,232,0
1922,11/24/2025,3022460033,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,103.53,100,103.53,126.53,0,0,0,262,0
1923,11/24/2025,3027961794,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,99.45,100,99.45,3.02,0,0,0,6,0
1924,11/24/2025,3026415721,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,67.24,103.68,100,69.71,88.93,29.13,0,29.13,124,0
1925,11/24/2025,3026043358,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,103.65,100,103.65,25.08,0,0,0,52,0
1926,11/24/2025,3029397779,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,0,0,0,0,1.1,1.1,0,1.1,0,0
1927,11/24/2025,3024389655,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,2,2.15,0,0,0,11.65,11.4,0,11.4,0,0
1928,11/24/2025,3024517414,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,3,98.72,101.48,100,100.18,74.07,0.95,0,0.95,53,0
1929,11/24/2025,3022793342,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,3,100,98.82,100,98.82,2.83,0,0,0,2,0
1930,11/24/2025,3029741207,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,0,0,0,0,0,0,0,0,0,1
1931,11/24/2025,3023544350,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,0,0,0,0,0,0,0,0,0,1
1932,11/24/2025,3024039031,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,100,105.08,100,105.08,42.63,0,0,0,32,0
1933,11/24/2025,3029689852,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,68.31,104.05,100,71.08,72.88,23.1,0,23.1,37,0
